sequence,date,point_type,event,engine_equity,cash,positions_value,spx_close,spx_benchmark_equity,daily_return_pct,spx_day_return_pct,drawdown_pct,exposure_pct,open_positions_count,pending_orders_count,market_gate_state,spx_regime,settlement_delta_from_last_regular_eod
560,2023-08-31,REGULAR_EOD,EOD_MARK_TO_MARKET,119889.48,49777.97,70111.52,4507.66,106126.513853,0.3987,-0.1597,8.3758,58.48,2,0,ALLOW,UPTREND,
561,2023-09-01,REGULAR_EOD,EOD_MARK_TO_MARKET,120146.69,9814.81,110331.88,4515.77,106317.452395,0.2145,0.1799,8.1793,91.83,3,1,ALLOW,UPTREND,
562,2023-09-05,REGULAR_EOD,EOD_MARK_TO_MARKET,119228.08,9814.81,109413.27,4496.83,105871.536737,-0.7646,-0.4194,8.8813,91.77,3,0,ALLOW,UPTREND,
563,2023-09-06,REGULAR_EOD,EOD_MARK_TO_MARKET,118508.51,9814.81,108693.7,4465.48,105133.445087,-0.6035,-0.6972,9.4312,91.72,3,0,RISK_OFF,UPTREND,
564,2023-09-07,REGULAR_EOD,EOD_MARK_TO_MARKET,120139.98,9814.81,110325.17,4451.14,104795.829959,1.3767,-0.3211,8.1844,91.83,3,0,RISK_OFF,UPTREND,
565,2023-09-08,REGULAR_EOD,EOD_MARK_TO_MARKET,119066.58,9814.81,109251.77,4457.49,104945.331776,-0.8935,0.1427,9.0047,91.76,3,0,RISK_OFF,UPTREND,
566,2023-09-11,REGULAR_EOD,EOD_MARK_TO_MARKET,119310.21,9814.81,109495.4,4487.46,105650.933268,0.2046,0.6723,8.8185,91.77,3,0,ALLOW,UPTREND,
567,2023-09-12,REGULAR_EOD,EOD_MARK_TO_MARKET,117795.22,9814.81,107980.42,4461.9,105049.159023,-1.2698,-0.5696,9.9764,91.67,3,0,RISK_OFF,UPTREND,
568,2023-09-13,REGULAR_EOD,EOD_MARK_TO_MARKET,116234.29,9814.81,106419.49,4467.44,105179.59053,-1.3251,0.1242,11.1693,91.56,3,0,RISK_OFF,UPTREND,
569,2023-09-14,REGULAR_EOD,EOD_MARK_TO_MARKET,118184.01,9814.81,108369.2,4505.1,106066.242254,1.6774,0.843,9.6792,91.7,3,1,ALLOW,UPTREND,
570,2023-09-15,REGULAR_EOD,EOD_MARK_TO_MARKET,117358.99,9814.81,107544.18,4450.32,104776.524212,-0.6981,-1.216,10.3097,91.64,3,1,RISK_OFF,UPTREND,
571,2023-09-18,REGULAR_EOD,EOD_MARK_TO_MARKET,116638.26,9814.81,106823.45,4453.53,104852.099147,-0.6141,0.0721,10.8606,91.59,3,0,RISK_OFF,UPTREND,
572,2023-09-19,REGULAR_EOD,EOD_MARK_TO_MARKET,115962.92,29074.03,86888.89,4443.95,104626.551523,-0.579,-0.2151,11.3767,74.93,3,1,RISK_OFF,UPTREND,
573,2023-09-20,REGULAR_EOD,EOD_MARK_TO_MARKET,115356.32,29074.03,86282.29,4402.2,103643.606502,-0.5231,-0.9395,11.8403,74.8,3,1,RISK_OFF,UPTREND,
574,2023-09-21,REGULAR_EOD,EOD_MARK_TO_MARKET,112882.57,47763.73,65118.84,4330.0,101943.759064,-2.1444,-1.6401,13.7308,57.69,3,3,RISK_OFF,UPTREND,
575,2023-09-22,REGULAR_EOD,EOD_MARK_TO_MARKET,112723.46,66090.44,46633.02,4320.06,101709.735747,-0.141,-0.2296,13.8524,41.37,2,3,RISK_OFF,UPTREND,
576,2023-09-25,REGULAR_EOD,EOD_MARK_TO_MARKET,113024.51,66090.44,46934.07,4337.44,102118.923399,0.2671,0.4023,13.6223,41.53,2,2,RISK_OFF,UPTREND,
577,2023-09-26,REGULAR_EOD,EOD_MARK_TO_MARKET,111490.78,66090.44,45400.34,4273.53,100614.25235,-1.357,-1.4735,14.7945,40.72,2,2,RISK_OFF,UPTREND,
578,2023-09-27,REGULAR_EOD,EOD_MARK_TO_MARKET,111589.57,83661.86,27927.72,4274.51,100637.325071,0.0886,0.0229,14.719,25.03,1,2,RISK_OFF,UPTREND,
579,2023-09-28,REGULAR_EOD,EOD_MARK_TO_MARKET,112222.54,83661.86,28560.69,4299.7,101230.388187,0.5672,0.5893,14.2352,25.45,1,1,RISK_OFF,UPTREND,
580,2023-09-29,REGULAR_EOD,EOD_MARK_TO_MARKET,112376.93,83661.86,28715.07,4288.05,100956.105325,0.1376,-0.271,14.1172,25.55,1,1,RISK_OFF,UPTREND,
581,2023-10-02,REGULAR_EOD,EOD_MARK_TO_MARKET,113310.93,83661.86,29649.08,4288.39,100964.110146,0.8311,0.0079,13.4034,26.17,1,0,RISK_OFF,UPTREND,
582,2023-10-03,REGULAR_EOD,EOD_MARK_TO_MARKET,112099.04,83661.86,28437.18,4229.45,99576.450756,-1.0695,-1.3744,14.3296,25.37,1,0,RISK_OFF,UPTREND,
583,2023-10-04,REGULAR_EOD,EOD_MARK_TO_MARKET,113141.11,83661.86,29479.25,4263.75,100383.996007,0.9296,0.811,13.5332,26.06,1,0,RISK_OFF,UPTREND,
584,2023-10-05,REGULAR_EOD,EOD_MARK_TO_MARKET,113133.39,83661.86,29471.54,4258.19,100253.093628,-0.0068,-0.1304,13.5391,26.05,1,0,RISK_OFF,UPTREND,
585,2023-10-06,REGULAR_EOD,EOD_MARK_TO_MARKET,114360.73,83661.86,30698.87,4308.5,101437.571808,1.0849,1.1815,12.6011,26.84,1,0,RISK_OFF,UPTREND,
586,2023-10-09,REGULAR_EOD,EOD_MARK_TO_MARKET,114638.62,83661.86,30976.77,4335.66,102077.015802,0.243,0.6304,12.3888,27.02,1,0,RISK_OFF,UPTREND,
587,2023-10-10,REGULAR_EOD,EOD_MARK_TO_MARKET,114985.98,83661.86,31324.12,4358.24,102608.63014,0.303,0.5208,12.1233,27.24,1,0,RISK_OFF,UPTREND,
588,2023-10-11,REGULAR_EOD,EOD_MARK_TO_MARKET,115873.68,83661.86,32211.82,4376.95,103049.130771,0.772,0.4293,11.4449,27.8,1,0,RISK_OFF,UPTREND,
589,2023-10-12,REGULAR_EOD,EOD_MARK_TO_MARKET,115935.43,83661.86,32273.57,4349.61,102405.448929,0.0533,-0.6246,11.3977,27.84,1,0,RISK_OFF,UPTREND,
590,2023-10-13,REGULAR_EOD,EOD_MARK_TO_MARKET,113843.55,83661.86,30181.69,4327.78,101891.492287,-1.8043,-0.5019,12.9964,26.51,1,0,RISK_OFF,UPTREND,
591,2023-10-16,REGULAR_EOD,EOD_MARK_TO_MARKET,115040.02,83661.86,31378.16,4373.63,102970.966041,1.051,1.0594,12.082,27.28,1,0,RISK_OFF,UPTREND,
592,2023-10-17,REGULAR_EOD,EOD_MARK_TO_MARKET,115456.85,83661.86,31794.99,4373.2,102960.842296,0.3623,-0.0098,11.7634,27.54,1,0,RISK_OFF,UPTREND,
593,2023-10-18,REGULAR_EOD,EOD_MARK_TO_MARKET,113573.38,83661.86,29911.52,4314.6,101581.187727,-1.6313,-1.34,13.2029,26.34,1,0,RISK_OFF,UPTREND,
594,2023-10-19,REGULAR_EOD,EOD_MARK_TO_MARKET,112546.74,83661.86,28884.88,4278.0,100719.492212,-0.9039,-0.8483,13.9875,25.66,1,1,RISK_OFF,UPTREND,
595,2023-10-20,REGULAR_EOD,EOD_MARK_TO_MARKET,112021.84,83661.86,28359.99,4224.16,99451.905148,-0.4664,-1.2585,14.3886,25.32,1,1,RISK_OFF,UPTREND,
596,2023-10-23,REGULAR_EOD,EOD_MARK_TO_MARKET,112417.61,112417.61,0.0,4217.04,99284.274763,0.3533,-0.1686,14.0861,0.0,0,1,RISK_OFF,SIDEWAYS,
597,2023-10-24,REGULAR_EOD,EOD_MARK_TO_MARKET,112383.92,78692.33,33691.59,4247.68,100005.650462,-0.03,0.7266,14.1119,29.98,3,3,RISK_OFF,SIDEWAYS,
598,2023-10-25,REGULAR_EOD,EOD_MARK_TO_MARKET,111682.97,78692.33,32990.64,4186.77,98571.610193,-0.6237,-1.434,14.6476,29.54,3,0,RISK_OFF,SIDEWAYS,
599,2023-10-26,REGULAR_EOD,EOD_MARK_TO_MARKET,110782.88,78692.33,32090.56,4137.23,97405.26058,-0.8059,-1.1833,15.3355,28.97,3,0,RISK_OFF,SIDEWAYS,
600,2023-10-27,REGULAR_EOD,EOD_MARK_TO_MARKET,111231.1,78692.33,32538.77,4117.37,96937.684817,0.4046,-0.48,14.9929,29.25,3,0,RISK_OFF,SIDEWAYS,
601,2023-10-30,REGULAR_EOD,EOD_MARK_TO_MARKET,111727.22,78692.33,33034.89,4166.82,98101.915507,0.446,1.201,14.6138,29.57,3,0,RISK_OFF,SIDEWAYS,
602,2023-10-31,REGULAR_EOD,EOD_MARK_TO_MARKET,112435.27,78692.33,33742.95,4193.8,98737.121654,0.6337,0.6475,14.0726,30.01,3,0,RISK_OFF,SIDEWAYS,
603,2023-11-01,REGULAR_EOD,EOD_MARK_TO_MARKET,113003.02,78692.33,34310.69,4237.86,99774.452376,0.505,1.0506,13.6387,30.36,3,0,RISK_OFF,SIDEWAYS,
604,2023-11-02,REGULAR_EOD,EOD_MARK_TO_MARKET,112881.54,78692.33,34189.21,4317.78,101656.056354,-0.1075,1.8859,13.7316,30.29,3,0,RISK_OFF,SIDEWAYS,
605,2023-11-03,REGULAR_EOD,EOD_MARK_TO_MARKET,113142.07,78692.33,34449.74,4358.34,102610.984499,0.2308,0.9394,13.5325,30.45,3,0,RISK_OFF,SIDEWAYS,
606,2023-11-06,REGULAR_EOD,EOD_MARK_TO_MARKET,112976.84,78692.33,34284.52,4365.98,102790.857552,-0.146,0.1753,13.6587,30.35,3,0,RISK_OFF,UPTREND,
607,2023-11-07,REGULAR_EOD,EOD_MARK_TO_MARKET,113007.31,113007.31,0.0,4378.38,103082.798109,0.027,0.284,13.6355,0.0,0,3,RISK_OFF,UPTREND,
608,2023-11-08,REGULAR_EOD,EOD_MARK_TO_MARKET,113007.31,113007.31,0.0,4382.78,103186.38992,-0.0,0.1005,13.6355,0.0,0,0,RISK_OFF,UPTREND,
609,2023-11-09,REGULAR_EOD,EOD_MARK_TO_MARKET,113007.31,113007.31,0.0,4347.35,102352.240408,-0.0,-0.8084,13.6355,0.0,0,0,RISK_OFF,UPTREND,
610,2023-11-10,REGULAR_EOD,EOD_MARK_TO_MARKET,113007.31,113007.31,0.0,4415.24,103950.614959,-0.0,1.5616,13.6355,0.0,0,0,RISK_OFF,UPTREND,
611,2023-11-13,REGULAR_EOD,EOD_MARK_TO_MARKET,113007.31,113007.31,0.0,4411.55,103863.739099,-0.0,-0.0836,13.6355,0.0,0,0,RISK_OFF,UPTREND,
612,2023-11-14,REGULAR_EOD,EOD_MARK_TO_MARKET,113007.31,113007.31,0.0,4495.7,105844.932477,-0.0,1.9075,13.6355,0.0,0,0,RISK_OFF,UPTREND,
613,2023-11-15,REGULAR_EOD,EOD_MARK_TO_MARKET,113007.31,113007.31,0.0,4502.88,106013.975477,-0.0,0.1597,13.6355,0.0,0,0,RISK_OFF,UPTREND,
614,2023-11-16,REGULAR_EOD,EOD_MARK_TO_MARKET,113007.31,113007.31,0.0,4508.24,106140.169137,-0.0,0.119,13.6355,0.0,0,0,RISK_OFF,UPTREND,
615,2023-11-17,REGULAR_EOD,EOD_MARK_TO_MARKET,113007.31,113007.31,0.0,4514.02,106276.251107,-0.0,0.1282,13.6355,0.0,0,0,RISK_OFF,UPTREND,
616,2023-11-20,REGULAR_EOD,EOD_MARK_TO_MARKET,113007.31,113007.31,0.0,4547.38,107061.66538,-0.0,0.739,13.6355,0.0,0,0,RISK_OFF,UPTREND,
617,2023-11-21,REGULAR_EOD,EOD_MARK_TO_MARKET,113007.31,113007.31,0.0,4538.19,106845.299757,-0.0,-0.2021,13.6355,0.0,0,0,RISK_OFF,UPTREND,
618,2023-11-22,REGULAR_EOD,EOD_MARK_TO_MARKET,113007.31,113007.31,0.0,4556.62,107279.208182,-0.0,0.4061,13.6355,0.0,0,0,ALLOW,UPTREND,
619,2023-11-24,REGULAR_EOD,EOD_MARK_TO_MARKET,112969.68,75338.21,37631.47,4559.34,107343.246756,-0.0333,0.0597,13.6642,33.31,1,1,ALLOW,UPTREND,
620,2023-11-27,REGULAR_EOD,EOD_MARK_TO_MARKET,112404.53,37681.65,74722.88,4550.43,107133.473339,-0.5003,-0.1954,14.0961,66.48,2,1,ALLOW,UPTREND,
621,2023-11-28,REGULAR_EOD,EOD_MARK_TO_MARKET,114963.96,213.47,114750.49,4554.89,107238.477765,2.277,0.098,12.1401,99.81,3,2,ALLOW,UPTREND,
622,2023-11-29,REGULAR_EOD,EOD_MARK_TO_MARKET,115790.83,213.47,115577.36,4550.58,107137.004878,0.7192,-0.0946,11.5082,99.82,3,0,ALLOW,UPTREND,
623,2023-11-30,REGULAR_EOD,EOD_MARK_TO_MARKET,115734.85,213.47,115521.38,4567.8,107542.425555,-0.0483,0.3784,11.551,99.82,3,0,ALLOW,UPTREND,
624,2023-12-01,REGULAR_EOD,EOD_MARK_TO_MARKET,120987.71,213.47,120774.24,4594.63,108174.100164,4.5387,0.5874,7.5365,99.82,3,0,ALLOW,UPTREND,
625,2023-12-04,REGULAR_EOD,EOD_MARK_TO_MARKET,124217.48,213.47,124004.01,4569.78,107589.04187,2.6695,-0.5409,5.0682,99.83,3,0,ALLOW,UPTREND,
626,2023-12-05,REGULAR_EOD,EOD_MARK_TO_MARKET,123491.16,213.47,123277.69,4567.18,107527.828527,-0.5847,-0.0569,5.6233,99.83,3,0,ALLOW,UPTREND,
627,2023-12-06,REGULAR_EOD,EOD_MARK_TO_MARKET,121166.49,213.47,120953.02,4549.34,107107.810823,-1.8825,-0.3906,7.3999,99.82,3,0,ALLOW,UPTREND,
628,2023-12-07,REGULAR_EOD,EOD_MARK_TO_MARKET,122346.25,213.47,122132.78,4585.59,107961.26608,0.9737,0.7968,6.4983,99.83,3,0,ALLOW,UPTREND,
629,2023-12-08,REGULAR_EOD,EOD_MARK_TO_MARKET,125639.41,2.13,125637.27,4604.37,108403.414763,2.6917,0.4095,3.9815,100.0,3,1,ALLOW,UPTREND,
630,2023-12-11,REGULAR_EOD,EOD_MARK_TO_MARKET,123451.72,2.13,123449.59,4622.44,108828.847494,-1.7412,0.3924,5.6534,100.0,3,0,ALLOW,UPTREND,
631,2023-12-12,REGULAR_EOD,EOD_MARK_TO_MARKET,123096.46,2.13,123094.32,4643.7,109329.384288,-0.2878,0.4599,5.9249,100.0,3,1,ALLOW,UPTREND,
632,2023-12-13,REGULAR_EOD,EOD_MARK_TO_MARKET,128317.63,2.13,128315.49,4707.09,110821.812668,4.2415,1.3651,1.9347,100.0,3,0,ALLOW,UPTREND,
633,2023-12-14,REGULAR_EOD,EOD_MARK_TO_MARKET,130438.62,2.13,130436.49,4719.55,111115.165841,1.6529,0.2647,0.3138,100.0,3,0,ALLOW,UPTREND,
634,2023-12-15,REGULAR_EOD,EOD_MARK_TO_MARKET,128373.28,2.13,128371.15,4719.19,111106.690147,-1.5834,-0.0076,1.8922,100.0,3,1,ALLOW,UPTREND,
635,2023-12-18,REGULAR_EOD,EOD_MARK_TO_MARKET,129647.9,2.13,129645.77,4740.56,111609.816737,0.9929,0.4528,0.9181,100.0,3,0,ALLOW,UPTREND,
636,2023-12-19,REGULAR_EOD,EOD_MARK_TO_MARKET,133062.24,2.13,133060.1,4768.37,112264.564067,2.6335,0.5866,0.0,100.0,3,0,ALLOW,UPTREND,
637,2023-12-20,REGULAR_EOD,EOD_MARK_TO_MARKET,132607.66,2.13,132605.52,4698.35,110616.041663,-0.3416,-1.4684,0.3416,100.0,3,0,ALLOW,UPTREND,
638,2023-12-21,REGULAR_EOD,EOD_MARK_TO_MARKET,135310.87,2.13,135308.74,4746.75,111755.551579,2.0385,1.0301,0.0,100.0,3,0,ALLOW,UPTREND,
639,2023-12-22,REGULAR_EOD,EOD_MARK_TO_MARKET,136991.99,2.13,136989.86,4754.63,111941.075095,1.2424,0.166,0.0,100.0,3,0,ALLOW,UPTREND,
640,2023-12-26,REGULAR_EOD,EOD_MARK_TO_MARKET,136001.19,2.13,135999.06,4774.75,112414.772192,-0.7233,0.4232,0.7233,100.0,3,0,ALLOW,UPTREND,
641,2023-12-27,REGULAR_EOD,EOD_MARK_TO_MARKET,140242.64,2.13,140240.5,4781.58,112575.574935,3.1187,0.143,0.0,100.0,3,0,ALLOW,UPTREND,
642,2023-12-28,REGULAR_EOD,EOD_MARK_TO_MARKET,140482.25,2.13,140480.12,4783.35,112617.247095,0.1709,0.037,0.0,100.0,3,0,ALLOW,UPTREND,
643,2023-12-29,REGULAR_EOD,EOD_MARK_TO_MARKET,136238.36,2.13,136236.23,4769.83,112298.937713,-3.0209,-0.2826,3.0209,100.0,3,0,ALLOW,UPTREND,
644,2024-01-02,REGULAR_EOD,EOD_MARK_TO_MARKET,130054.02,2.13,130051.89,4742.83,111663.260694,-4.5394,-0.5661,7.4232,100.0,3,0,ALLOW,UPTREND,
645,2024-01-03,REGULAR_EOD,EOD_MARK_TO_MARKET,125062.33,41807.02,83255.31,4704.81,110768.133276,-3.8382,-0.8016,10.9764,66.57,3,2,ALLOW,UPTREND,
646,2024-01-04,REGULAR_EOD,EOD_MARK_TO_MARKET,125394.57,61797.06,63597.52,4688.68,110388.375115,0.2657,-0.3428,10.7399,50.72,3,3,ALLOW,UPTREND,
647,2024-01-05,REGULAR_EOD,EOD_MARK_TO_MARKET,124630.09,85171.67,39458.41,4697.24,110589.908274,-0.6097,0.1826,11.2841,31.66,2,3,ALLOW,UPTREND,
648,2024-01-08,REGULAR_EOD,EOD_MARK_TO_MARKET,125195.61,43628.31,81567.3,4763.54,112150.848511,0.4538,1.4115,10.8815,65.15,3,3,ALLOW,UPTREND,
649,2024-01-09,REGULAR_EOD,EOD_MARK_TO_MARKET,125022.31,43299.23,81723.08,4756.5,111985.101614,-0.1384,-0.1478,11.0049,65.37,3,3,ALLOW,UPTREND,
650,2024-01-10,REGULAR_EOD,EOD_MARK_TO_MARKET,124826.87,43299.23,81527.64,4783.45,112619.601454,-0.1563,0.5666,11.144,65.31,3,1,ALLOW,UPTREND,
651,2024-01-11,REGULAR_EOD,EOD_MARK_TO_MARKET,124505.72,43299.23,81206.49,4780.24,112544.02652,-0.2573,-0.0671,11.3726,65.22,3,1,ALLOW,UPTREND,
652,2024-01-12,REGULAR_EOD,EOD_MARK_TO_MARKET,125120.31,43299.23,81821.08,4783.83,112628.54802,0.4936,0.0751,10.9351,65.39,3,0,ALLOW,UPTREND,
653,2024-01-16,REGULAR_EOD,EOD_MARK_TO_MARKET,124480.48,43299.23,81181.25,4765.98,112208.294879,-0.5114,-0.3731,11.3906,65.22,3,0,ALLOW,UPTREND,
654,2024-01-17,REGULAR_EOD,EOD_MARK_TO_MARKET,124583.95,43299.23,81284.72,4739.21,111578.032886,0.0831,-0.5617,11.3169,65.24,3,0,ALLOW,UPTREND,
655,2024-01-18,REGULAR_EOD,EOD_MARK_TO_MARKET,124847.03,43299.23,81547.81,4780.94,112560.507035,0.2112,0.8805,11.1297,65.32,3,0,ALLOW,UPTREND,
656,2024-01-19,REGULAR_EOD,EOD_MARK_TO_MARKET,125260.53,43299.23,81961.3,4839.81,113946.518373,0.3312,1.2314,10.8353,65.43,3,0,ALLOW,UPTREND,
657,2024-01-22,REGULAR_EOD,EOD_MARK_TO_MARKET,126339.79,22759.11,103580.68,4850.43,114196.551334,0.8616,0.2194,10.0671,81.99,3,1,ALLOW,UPTREND,
658,2024-01-23,REGULAR_EOD,EOD_MARK_TO_MARKET,126576.68,2352.03,124224.66,4864.6,114530.164052,0.1875,0.2921,9.8985,98.14,3,1,ALLOW,UPTREND,
659,2024-01-24,REGULAR_EOD,EOD_MARK_TO_MARKET,126218.77,1699.13,124519.65,4868.55,114623.161245,-0.2828,0.0812,10.1532,98.65,3,1,ALLOW,UPTREND,
660,2024-01-25,REGULAR_EOD,EOD_MARK_TO_MARKET,126731.27,1699.13,125032.15,4894.16,115226.11267,0.406,0.526,9.7884,98.66,3,0,ALLOW,UPTREND,
661,2024-01-26,REGULAR_EOD,EOD_MARK_TO_MARKET,126476.25,1699.13,124777.12,4890.97,115151.008608,-0.2012,-0.0652,9.9699,98.66,3,0,ALLOW,UPTREND,
662,2024-01-29,REGULAR_EOD,EOD_MARK_TO_MARKET,125497.95,1699.13,123798.83,4927.93,116021.179817,-0.7735,0.7557,10.6663,98.65,3,0,ALLOW,UPTREND,
663,2024-01-30,REGULAR_EOD,EOD_MARK_TO_MARKET,127958.65,22029.4,105929.26,4924.97,115951.49078,1.9608,-0.0601,8.9147,82.78,3,1,ALLOW,UPTREND,
664,2024-01-31,REGULAR_EOD,EOD_MARK_TO_MARKET,125628.32,22029.4,103598.92,4845.65,114084.012958,-1.8212,-1.6106,10.5735,82.46,3,1,ALLOW,UPTREND,
665,2024-02-01,REGULAR_EOD,EOD_MARK_TO_MARKET,126564.01,41994.78,84569.23,4906.19,115509.342098,0.7448,1.2494,9.9075,66.82,2,1,ALLOW,UPTREND,
666,2024-02-02,REGULAR_EOD,EOD_MARK_TO_MARKET,126237.63,419.95,125817.68,4958.61,116743.49726,-0.2579,1.0684,10.1398,99.67,3,1,ALLOW,UPTREND,
667,2024-02-05,REGULAR_EOD,EOD_MARK_TO_MARKET,125789.3,20822.15,104967.14,4942.81,116371.508485,-0.3551,-0.3186,10.4589,83.45,3,1,ALLOW,UPTREND,
668,2024-02-06,REGULAR_EOD,EOD_MARK_TO_MARKET,124010.03,20822.15,103187.87,4954.23,116640.376321,-1.4145,0.231,11.7255,83.21,3,0,ALLOW,UPTREND,
669,2024-02-07,REGULAR_EOD,EOD_MARK_TO_MARKET,125800.25,20822.15,104978.1,4995.06,117601.661236,1.4436,0.8241,10.4511,83.45,3,0,ALLOW,UPTREND,
670,2024-02-08,REGULAR_EOD,EOD_MARK_TO_MARKET,126273.34,20822.15,105451.19,4997.91,117668.760477,0.3761,0.0571,10.1144,83.51,3,0,ALLOW,UPTREND,
671,2024-02-09,REGULAR_EOD,EOD_MARK_TO_MARKET,126989.65,21339.8,105649.85,5026.61,118344.461605,0.5673,0.5742,9.6045,83.2,3,2,ALLOW,UPTREND,
672,2024-02-12,REGULAR_EOD,EOD_MARK_TO_MARKET,125246.17,20972.4,104273.77,5021.84,118232.158665,-1.3729,-0.0949,10.8456,83.26,3,2,ALLOW,UPTREND,
673,2024-02-13,REGULAR_EOD,EOD_MARK_TO_MARKET,125878.81,20972.4,104906.41,4953.17,116615.420112,0.5051,-1.3674,10.3952,83.34,3,1,ALLOW,UPTREND,
674,2024-02-14,REGULAR_EOD,EOD_MARK_TO_MARKET,127460.42,20972.4,106488.02,5000.62,117732.563615,1.2565,0.958,9.2694,83.55,3,1,ALLOW,UPTREND,
675,2024-02-15,REGULAR_EOD,EOD_MARK_TO_MARKET,126419.53,20972.4,105447.14,5029.73,118417.917616,-0.8166,0.5821,10.0103,83.41,3,1,ALLOW,UPTREND,
676,2024-02-16,REGULAR_EOD,EOD_MARK_TO_MARKET,125767.79,41345.98,84421.81,5005.57,117849.104402,-0.5155,-0.4803,10.4742,67.13,3,1,ALLOW,UPTREND,
677,2024-02-20,REGULAR_EOD,EOD_MARK_TO_MARKET,125147.49,41345.98,83801.51,4975.51,117141.383987,-0.4932,-0.6005,10.9158,66.96,3,2,ALLOW,UPTREND,
678,2024-02-21,REGULAR_EOD,EOD_MARK_TO_MARKET,122907.33,41345.98,81561.35,4981.8,117289.473189,-1.79,0.1264,12.5104,66.36,3,1,ALLOW,UPTREND,
679,2024-02-22,REGULAR_EOD,EOD_MARK_TO_MARKET,126077.54,83005.69,43071.85,5087.03,119766.965513,2.5793,2.1123,10.2538,34.16,2,2,ALLOW,UPTREND,
680,2024-02-23,REGULAR_EOD,EOD_MARK_TO_MARKET,125979.7,40979.84,84999.85,5088.8,119808.637674,-0.0776,0.0348,10.3234,67.47,3,2,ALLOW,UPTREND,
681,2024-02-26,REGULAR_EOD,EOD_MARK_TO_MARKET,126172.54,40979.84,85192.69,5069.53,119354.95263,0.1531,-0.3787,10.1861,67.52,3,0,ALLOW,UPTREND,
682,2024-02-27,REGULAR_EOD,EOD_MARK_TO_MARKET,126198.2,21332.97,104865.22,5078.18,119558.604712,0.0203,0.1706,10.1679,83.1,3,1,ALLOW,UPTREND,
683,2024-02-28,REGULAR_EOD,EOD_MARK_TO_MARKET,125996.31,20574.29,105422.02,5069.76,119360.367657,-0.16,-0.1658,10.3116,83.67,3,1,ALLOW,UPTREND,
684,2024-02-29,REGULAR_EOD,EOD_MARK_TO_MARKET,126964.44,20574.29,106390.15,5096.27,119984.508316,0.7684,0.5229,9.6224,83.8,3,1,ALLOW,UPTREND,
685,2024-03-01,REGULAR_EOD,EOD_MARK_TO_MARKET,128604.71,20574.29,108030.42,5137.08,120945.322359,1.2919,0.8008,8.4548,84.0,3,1,ALLOW,UPTREND,
686,2024-03-04,REGULAR_EOD,EOD_MARK_TO_MARKET,129578.43,20574.29,109004.15,5130.95,120801.000132,0.7571,-0.1193,7.7617,84.12,3,1,ALLOW,UPTREND,
687,2024-03-05,REGULAR_EOD,EOD_MARK_TO_MARKET,129006.8,20574.29,108432.51,5078.65,119569.670201,-0.4411,-1.0193,8.1686,84.05,3,0,ALLOW,UPTREND,
688,2024-03-06,REGULAR_EOD,EOD_MARK_TO_MARKET,129962.18,20574.29,109387.9,5104.76,120184.393423,0.7406,0.5141,7.4885,84.17,3,0,ALLOW,UPTREND,
689,2024-03-07,REGULAR_EOD,EOD_MARK_TO_MARKET,130450.75,20574.29,109876.46,5157.36,121422.786431,0.3759,1.0304,7.1408,84.23,3,0,ALLOW,UPTREND,
690,2024-03-08,REGULAR_EOD,EOD_MARK_TO_MARKET,128777.36,20574.29,108203.08,5123.69,120630.073644,-1.2828,-0.6529,8.3319,84.02,3,0,ALLOW,UPTREND,
691,2024-03-11,REGULAR_EOD,EOD_MARK_TO_MARKET,126916.32,20574.29,106342.03,5117.94,120494.697983,-1.4452,-0.1122,9.6567,83.79,3,0,ALLOW,UPTREND,
692,2024-03-12,REGULAR_EOD,EOD_MARK_TO_MARKET,130734.41,43476.97,87257.44,5175.27,121844.452188,3.0084,1.1202,6.9388,66.74,3,1,ALLOW,UPTREND,
693,2024-03-13,REGULAR_EOD,EOD_MARK_TO_MARKET,131694.01,43476.97,88217.04,5165.31,121609.957998,0.734,-0.1925,6.2558,66.99,3,0,ALLOW,UPTREND,
694,2024-03-14,REGULAR_EOD,EOD_MARK_TO_MARKET,131187.13,23035.21,108151.91,5150.48,121260.806509,-0.3849,-0.2871,6.6166,82.44,3,1,ALLOW,UPTREND,
695,2024-03-15,REGULAR_EOD,EOD_MARK_TO_MARKET,131080.01,23035.21,108044.8,5117.09,120474.685928,-0.0817,-0.6483,6.6928,82.43,3,1,ALLOW,UPTREND,
696,2024-03-18,REGULAR_EOD,EOD_MARK_TO_MARKET,133128.47,23035.21,110093.26,5149.42,121235.8503,1.5628,0.6318,5.2347,82.7,3,0,ALLOW,UPTREND,
697,2024-03-19,REGULAR_EOD,EOD_MARK_TO_MARKET,133008.18,43656.36,89351.82,5178.51,121920.73343,-0.0904,0.5649,5.3203,67.18,3,1,ALLOW,UPTREND,
698,2024-03-20,REGULAR_EOD,EOD_MARK_TO_MARKET,134352.82,43656.36,90696.46,5224.62,123006.328518,1.0109,0.8904,4.3631,67.51,3,1,ALLOW,UPTREND,
699,2024-03-21,REGULAR_EOD,EOD_MARK_TO_MARKET,137568.41,22921.88,114646.53,5241.53,123404.450681,2.3934,0.3237,2.0742,83.34,3,1,ALLOW,UPTREND,
700,2024-03-22,REGULAR_EOD,EOD_MARK_TO_MARKET,136908.89,21943.14,114965.75,5234.18,123231.40527,-0.4794,-0.1402,2.5436,83.97,3,1,ALLOW,UPTREND,
